review,sentiment,dish
Amazing coffee with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,coffee
The croissants was decent but was a bit cold. Overall okay experience.,neutral,bread
Outstanding croissants with great presentation. The service was prompt and professional.,positive,bread
Outstanding penne pomodoro with great presentation. The service was prompt and professional.,positive,pasta
Good tiramisu with perfect seasoning. Service could be improved but food was satisfactory.,neutral,dessert
Love their hot chocolate - Fresh and aromatic Great place for breakfast.,positive,general
The hot chocolate was absolutely delicious! Beautifully presented Highly recommend this place.,positive,general
The chocolate mousse was decent but service was slow. Overall okay experience.,neutral,dessert
Disappointed with the hot chocolate. service was slow Expected better quality.,negative,general
Outstanding quinoa salad with great presentation. The service was prompt and professional.,positive,salad
Good croissants with great presentation. Service could be improved but food was satisfactory.,neutral,bread
Good seafood pasta with fresh ingredients. Service could be improved but food was satisfactory.,neutral,pasta
Outstanding margherita pizza with perfect seasoning. The service was prompt and professional.,positive,pizza
Amazing veggie burger with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,burger
Love their avocado toast - Authentic preparation Great place for lunch.,positive,bread
Average eggs benedict for the price. Fresh and aromatic Nothing extraordinary but not bad either.,neutral,general
Amazing avocado toast with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,bread
The wine was cold. Service was slow and service was slow.,negative,general
Poor quality wine. portion was small Would not recommend.,negative,general
Amazing eggs benedict with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,general
Amazing chocolate mousse with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,dessert
Average avocado toast for the price. Authentic preparation Nothing extraordinary but not bad either.,neutral,bread
Outstanding wine with fresh ingredients. The service was prompt and professional.,positive,general
Excellent carbonara! Beautifully presented Will definitely come back for more.,positive,pasta
Good pancakes with great presentation. Service could be improved but food was satisfactory.,neutral,dessert
Outstanding hot chocolate with fresh ingredients. The service was prompt and professional.,positive,general
The french onion soup was absolutely delicious! Fresh and aromatic Highly recommend this place.,positive,soup
Amazing chocolate lava cake with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,dessert
The eggs benedict was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,general
Love their coffee - Rich and flavorful Great place for breakfast.,positive,coffee
Outstanding avocado toast with authentic taste. The service was prompt and professional.,positive,bread
Disappointed with the pancakes. was a bit cold Expected better quality.,negative,dessert
Excellent wine! Authentic preparation Will definitely come back for more.,positive,general
The avocado toast was underseasoned. Service was slow and took too long to arrive.,negative,bread
Amazing croissants with perfect great presentation. The staff was friendly and the atmosphere was cozy.,positive,bread
Amazing coffee with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,coffee
The french onion soup was absolutely delicious! Beautifully presented Highly recommend this place.,positive,soup
Love their pancakes - Fresh and aromatic Great place for brunch.,positive,dessert
Disappointed with the quinoa salad. service was slow Expected better quality.,negative,salad
Disappointed with the chocolate lava cake. portion was small Expected better quality.,negative,dessert
Outstanding seafood pasta with fresh ingredients. The service was prompt and professional.,positive,pasta
Amazing avocado toast with perfect authentic taste. The staff was friendly and the atmosphere was cozy.,positive,bread
Outstanding carbonara with great presentation. The service was prompt and professional.,positive,pasta
The veggie burger was decent but was a bit cold. Overall okay experience.,neutral,burger
Disappointed with the pancakes. portion was small Expected better quality.,negative,dessert
Amazing veggie burger with perfect perfect seasoning. The staff was friendly and the atmosphere was cozy.,positive,burger
Outstanding chocolate mousse with perfect seasoning. The service was prompt and professional.,positive,dessert
Excellent hot chocolate! Authentic preparation Will definitely come back for more.,positive,general
Average hot chocolate for the price. Rich and flavorful Nothing extraordinary but not bad either.,neutral,general
Poor quality eggs benedict. took too long to arrive Would not recommend.,negative,general
The chocolate lava cake was absolutely delicious! Cooked to perfection Highly recommend this place.,positive,dessert
Amazing pancakes with perfect fresh ingredients. The staff was friendly and the atmosphere was cozy.,positive,dessert
Excellent quinoa salad! Cooked to perfection Will definitely come back for more.,positive,salad
Poor quality quinoa salad. took too long to arrive Would not recommend.,negative,salad
Good croissants with generous portion. Service could be improved but food was satisfactory.,neutral,bread
The chocolate mousse was decent but portion was small. Overall okay experience.,neutral,dessert
